x,y,z
-5.815,-4.707,0.0
-5.63,-4.707,0.0
-5.446,-4.707,0.0
-5.261,-4.707,0.0
-5.077,-4.707,0.0
-4.892,-4.707,0.0
-4.707,-4.707,0.0
-4.523,-4.707,0.0
-4.338,-4.707,0.0
-4.154,-4.707,0.0
-3.969,-4.707,0.0
-3.784,-4.707,0.0
-3.6,-4.707,0.0
-3.415,-4.707,0.0
-3.231,-4.707,0.0
-3.046,-4.707,0.0
-2.861,-4.707,0.0
-2.677,-4.707,0.0
-2.492,-4.707,0.0
-2.308,-4.707,0.0
-2.123,-4.707,0.0
-1.938,-4.707,0.0
-1.754,-4.707,0.007
-1.569,-4.707,0.0
-1.385,-4.707,0.0
-1.2,-4.707,0.0
-1.015,-4.707,0.0
-0.831,-4.707,0.0
-0.646,-4.707,0.0
-0.462,-4.707,0.0
-0.277,-4.707,0.0
-0.092,-4.707,0.0
0.092,-4.707,0.0
0.277,-4.707,0.0
0.462,-4.707,0.0
0.646,-4.707,0.0
0.831,-4.707,0.0
1.015,-4.707,0.0
1.2,-4.707,0.0
1.385,-4.707,0.0
1.569,-4.707,0.0
1.754,-4.707,0.0
1.938,-4.707,0.0
2.123,-4.707,0.0
2.308,-4.707,0.0
2.492,-4.707,0.0
2.677,-4.707,0.0
2.861,-4.707,0.0
3.046,-4.707,0.0
3.231,-4.707,0.0
3.415,-4.707,0.0
3.6,-4.707,0.0
3.784,-4.707,0.0
3.969,-4.707,0.0
4.154,-4.707,0.0
4.338,-4.707,0.0
4.523,-4.707,0.0
4.707,-4.707,0.0
4.892,-4.707,0.0
5.077,-4.707,0.0
5.261,-4.707,0.0
5.446,-4.707,0.0
5.63,-4.707,0.0
5.815,-4.707,0.0
-5.815,-4.523,0.0
-5.63,-4.523,0.0
-5.446,-4.523,0.0
-5.261,-4.523,0.0
-5.077,-4.523,0.0
-4.892,-4.523,0.0
-4.707,-4.523,0.0
-4.523,-4.523,0.0
-4.338,-4.523,0.0
-4.154,-4.523,0.0
-3.969,-4.523,0.0
-3.784,-4.523,0.0
-3.6,-4.523,0.0
-3.415,-4.523,0.0
-3.231,-4.523,0.0
-3.046,-4.523,0.0
-2.861,-4.523,0.0
-2.677,-4.523,0.0
-2.492,-4.523,0.0
-2.308,-4.523,0.0
-2.123,-4.523,0.0
-1.938,-4.523,0.019
-1.754,-4.523,0.046
-1.569,-4.523,0.027
-1.385,-4.523,0.0
-1.2,-4.523,0.0
-1.015,-4.523,0.0
-0.831,-4.523,0.0
-0.646,-4.523,0.0
-0.462,-4.523,0.0
-0.277,-4.523,0.0
-0.092,-4.523,0.0
0.092,-4.523,0.0
0.277,-4.523,0.0
0.462,-4.523,0.0
0.646,-4.523,0.0
0.831,-4.523,0.0
1.015,-4.523,0.0
1.2,-4.523,0.0
1.385,-4.523,0.0
1.569,-4.523,0.0
1.754,-4.523,0.0
1.938,-4.523,0.0
2.123,-4.523,0.0
2.308,-4.523,0.0
2.492,-4.523,0.0
2.677,-4.523,0.0
2.861,-4.523,0.0
3.046,-4.523,0.0
3.231,-4.523,0.0
3.415,-4.523,0.005
3.6,-4.523,0.035
3.784,-4.523,0.031
3.969,-4.523,0.009
4.154,-4.523,0.0
4.338,-4.523,0.0
4.523,-4.523,0.0
4.707,-4.523,0.0
4.892,-4.523,0.0
5.077,-4.523,0.0
5.261,-4.523,0.0
5.446,-4.523,0.0
5.63,-4.523,0.0
5.815,-4.523,0.0
-5.815,-4.338,0.022
-5.63,-4.338,0.0
-5.446,-4.338,0.0
-5.261,-4.338,0.0
-5.077,-4.338,0.0
-4.892,-4.338,0.0
-4.707,-4.338,0.0
-4.523,-4.338,0.0
-4.338,-4.338,0.0
-4.154,-4.338,0.0
-3.969,-4.338,0.0
-3.784,-4.338,0.0
-3.6,-4.338,0.0
-3.415,-4.338,0.0
-3.231,-4.338,0.0
-3.046,-4.338,0.0
-2.861,-4.338,0.0
-2.677,-4.338,0.0
-2.492,-4.338,0.0
-2.308,-4.338,0.0
-2.123,-4.338,0.031
-1.938,-4.338,0.071
-1.754,-4.338,0.098
-1.569,-4.338,0.079
-1.385,-4.338,0.042
-1.2,-4.338,0.01
-1.015,-4.338,0.0
-0.831,-4.338,0.0
-0.646,-4.338,0.0
-0.462,-4.338,0.0
-0.277,-4.338,0.0
-0.092,-4.338,0.0
0.092,-4.338,0.0
0.277,-4.338,0.0
0.462,-4.338,0.0
0.646,-4.338,0.0
0.831,-4.338,0.0
1.015,-4.338,0.0
1.2,-4.338,0.0
1.385,-4.338,0.0
1.569,-4.338,0.0
1.754,-4.338,0.0
1.938,-4.338,0.0
2.123,-4.338,0.0
2.308,-4.338,0.0
2.492,-4.338,0.019
2.677,-4.338,0.006
2.861,-4.338,0.0
3.046,-4.338,0.001
3.231,-4.338,0.016
3.415,-4.338,0.057
3.6,-4.338,0.088
3.784,-4.338,0.083
3.969,-4.338,0.061
4.154,-4.338,0.012
4.338,-4.338,0.0
4.523,-4.338,0.0
4.707,-4.338,0.0
4.892,-4.338,0.0
5.077,-4.338,0.0
5.261,-4.338,0.0
5.446,-4.338,0.0
5.63,-4.338,0.0
5.815,-4.338,0.0
-5.815,-4.154,0.078
-5.63,-4.154,0.029
-5.446,-4.154,0.0
-5.261,-4.154,0.0
-5.077,-4.154,0.0
-4.892,-4.154,0.0
-4.707,-4.154,0.0
-4.523,-4.154,0.0
-4.338,-4.154,0.0
-4.154,-4.154,0.0
-3.969,-4.154,0.0
-3.784,-4.154,0.0
-3.6,-4.154,0.0
-3.415,-4.154,0.0
-3.231,-4.154,0.0
-3.046,-4.154,0.019
-2.861,-4.154,0.027
-2.677,-4.154,0.017
-2.492,-4.154,0.014
-2.308,-4.154,0.047
-2.123,-4.154,0.087
-1.938,-4.154,0.127
-1.754,-4.154,0.154
-1.569,-4.154,0.135
-1.385,-4.154,0.098
-1.2,-4.154,0.066
-1.015,-4.154,0.037
-0.831,-4.154,0.04
-0.646,-4.154,0.055
-0.462,-4.154,0.047
-0.277,-4.154,0.026
-0.092,-4.154,0.0
0.092,-4.154,0.0
0.277,-4.154,0.0
0.462,-4.154,0.0
0.646,-4.154,0.0
0.831,-4.154,0.0
1.015,-4.154,0.0
1.2,-4.154,0.0
1.385,-4.154,0.0
1.569,-4.154,0.0
1.754,-4.154,0.0
1.938,-4.154,0.0
2.123,-4.154,0.002
2.308,-4.154,0.049
2.492,-4.154,0.075
2.677,-4.154,0.062
2.861,-4.154,0.053
3.046,-4.154,0.057
3.231,-4.154,0.072
3.415,-4.154,0.113
3.6,-4.154,0.144
3.784,-4.154,0.139
3.969,-4.154,0.117
4.154,-4.154,0.068
4.338,-4.154,0.018
4.523,-4.154,0.002
4.707,-4.154,0.0
4.892,-4.154,0.003
5.077,-4.154,0.006
5.261,-4.154,0.0
5.446,-4.154,0.0
5.63,-4.154,0.0
5.815,-4.154,0.0
-5.815,-3.969,0.082
-5.63,-3.969,0.034
-5.446,-3.969,0.0
-5.261,-3.969,0.0
-5.077,-3.969,0.0
-4.892,-3.969,0.0
-4.707,-3.969,0.0
-4.523,-3.969,0.0
-4.338,-3.969,0.0
-4.154,-3.969,0.0
-3.969,-3.969,0.0
-3.784,-3.969,0.0
-3.6,-3.969,0.0
-3.415,-3.969,0.0
-3.231,-3.969,0.003
-3.046,-3.969,0.023
-2.861,-3.969,0.031
-2.677,-3.969,0.021
-2.492,-3.969,0.018
-2.308,-3.969,0.052
-2.123,-3.969,0.091
-1.938,-3.969,0.131
-1.754,-3.969,0.158
-1.569,-3.969,0.139
-1.385,-3.969,0.103
-1.2,-3.969,0.07
-1.015,-3.969,0.041
-0.831,-3.969,0.044
-0.646,-3.969,0.059
-0.462,-3.969,0.051
-0.277,-3.969,0.03
-0.092,-3.969,0.0
0.092,-3.969,0.0
0.277,-3.969,0.0
0.462,-3.969,0.0
0.646,-3.969,0.0
0.831,-3.969,0.0
1.015,-3.969,0.0
1.2,-3.969,0.0
1.385,-3.969,0.0
1.569,-3.969,0.0
1.754,-3.969,0.0
1.938,-3.969,0.0
2.123,-3.969,0.006
2.308,-3.969,0.053
2.492,-3.969,0.079
2.677,-3.969,0.067
2.861,-3.969,0.057
3.046,-3.969,0.061
3.231,-3.969,0.076
3.415,-3.969,0.117
3.6,-3.969,0.148
3.784,-3.969,0.143
3.969,-3.969,0.121
4.154,-3.969,0.072
4.338,-3.969,0.022
4.523,-3.969,0.007
4.707,-3.969,0.003
4.892,-3.969,0.008
5.077,-3.969,0.01
5.261,-3.969,0.0
5.446,-3.969,0.0
5.63,-3.969,0.0
5.815,-3.969,0.0
-5.815,-3.784,0.077
-5.63,-3.784,0.029
-5.446,-3.784,0.0
-5.261,-3.784,0.0
-5.077,-3.784,0.0
-4.892,-3.784,0.0
-4.707,-3.784,0.0
-4.523,-3.784,0.0
-4.338,-3.784,0.0
-4.154,-3.784,0.0
-3.969,-3.784,0.0
-3.784,-3.784,0.0
-3.6,-3.784,0.0
-3.415,-3.784,0.0
-3.231,-3.784,0.0
-3.046,-3.784,0.018
-2.861,-3.784,0.027
-2.677,-3.784,0.016
-2.492,-3.784,0.014
-2.308,-3.784,0.047
-2.123,-3.784,0.086
-1.938,-3.784,0.126
-1.754,-3.784,0.153
-1.569,-3.784,0.134
-1.385,-3.784,0.098
-1.2,-3.784,0.065
-1.015,-3.784,0.036
-0.831,-3.784,0.04
-0.646,-3.784,0.055
-0.462,-3.784,0.046
-0.277,-3.784,0.025
-0.092,-3.784,0.0
0.092,-3.784,0.0
0.277,-3.784,0.0
0.462,-3.784,0.0
0.646,-3.784,0.0
0.831,-3.784,0.0
1.015,-3.784,0.0
1.2,-3.784,0.0
1.385,-3.784,0.0
1.569,-3.784,0.0
1.754,-3.784,0.0
1.938,-3.784,0.0
2.123,-3.784,0.001
2.308,-3.784,0.048
2.492,-3.784,0.074
2.677,-3.784,0.062
2.861,-3.784,0.053
3.046,-3.784,0.057
3.231,-3.784,0.071
3.415,-3.784,0.113
3.6,-3.784,0.143
3.784,-3.784,0.139
3.969,-3.784,0.116
4.154,-3.784,0.067
4.338,-3.784,0.017
4.523,-3.784,0.002
4.707,-3.784,0.0
4.892,-3.784,0.003
5.077,-3.784,0.006
5.261,-3.784,0.0
5.446,-3.784,0.0
5.63,-3.784,0.0
5.815,-3.784,0.0
-5.815,-3.6,0.083
-5.63,-3.6,0.035
-5.446,-3.6,0.0
-5.261,-3.6,0.0
-5.077,-3.6,0.0
-4.892,-3.6,0.0
-4.707,-3.6,0.0
-4.523,-3.6,0.0
-4.338,-3.6,0.0
-4.154,-3.6,0.0
-3.969,-3.6,0.0
-3.784,-3.6,0.0
-3.6,-3.6,0.0
-3.415,-3.6,0.0
-3.231,-3.6,0.004
-3.046,-3.6,0.024
-2.861,-3.6,0.032
-2.677,-3.6,0.022
-2.492,-3.6,0.019
-2.308,-3.6,0.053
-2.123,-3.6,0.092
-1.938,-3.6,0.132
-1.754,-3.6,0.159
-1.569,-3.6,0.14
-1.385,-3.6,0.104
-1.2,-3.6,0.071
-1.015,-3.6,0.042
-0.831,-3.6,0.045
-0.646,-3.6,0.06
-0.462,-3.6,0.052
-0.277,-3.6,0.031
-0.092,-3.6,0.0
0.092,-3.6,0.0
0.277,-3.6,0.0
0.462,-3.6,0.0
0.646,-3.6,0.0
0.831,-3.6,0.0
1.015,-3.6,0.0
1.2,-3.6,0.0
1.385,-3.6,0.0
1.569,-3.6,0.0
1.754,-3.6,0.0
1.938,-3.6,0.0
2.123,-3.6,0.007
2.308,-3.6,0.054
2.492,-3.6,0.08
2.677,-3.6,0.068
2.861,-3.6,0.058
3.046,-3.6,0.062
3.231,-3.6,0.077
3.415,-3.6,0.118
3.6,-3.6,0.149
3.784,-3.6,0.144
3.969,-3.6,0.122
4.154,-3.6,0.073
4.338,-3.6,0.023
4.523,-3.6,0.008
4.707,-3.6,0.004
4.892,-3.6,0.009
5.077,-3.6,0.011
5.261,-3.6,0.0
5.446,-3.6,0.0
5.63,-3.6,0.0
5.815,-3.6,0.0
-5.815,-3.415,0.123
-5.63,-3.415,0.075
-5.446,-3.415,0.025
-5.261,-3.415,0.0
-5.077,-3.415,0.0
-4.892,-3.415,0.0
-4.707,-3.415,0.0
-4.523,-3.415,0.0
-4.338,-3.415,0.0
-4.154,-3.415,0.0
-3.969,-3.415,0.0
-3.784,-3.415,0.0
-3.6,-3.415,0.0
-3.415,-3.415,0.0
-3.231,-3.415,0.045
-3.046,-3.415,0.064
-2.861,-3.415,0.073
-2.677,-3.415,0.062
-2.492,-3.415,0.06
-2.308,-3.415,0.093
-2.123,-3.415,0.132
-1.938,-3.415,0.172
-1.754,-3.415,0.199
-1.569,-3.415,0.18
-1.385,-3.415,0.144
-1.2,-3.415,0.111
-1.015,-3.415,0.082
-0.831,-3.415,0.086
-0.646,-3.415,0.101
-0.462,-3.415,0.092
-0.277,-3.415,0.071
-0.092,-3.415,0.024
0.092,-3.415,0.0
0.277,-3.415,0.0
0.462,-3.415,0.0
0.646,-3.415,0.0
0.831,-3.415,0.0
1.015,-3.415,0.0
1.2,-3.415,0.0
1.385,-3.415,0.0
1.569,-3.415,0.0
1.754,-3.415,0.0
1.938,-3.415,0.0
2.123,-3.415,0.047
2.308,-3.415,0.094
2.492,-3.415,0.12
2.677,-3.415,0.108
2.861,-3.415,0.099
3.046,-3.415,0.103
3.231,-3.415,0.117
3.415,-3.415,0.159
3.6,-3.415,0.189
3.784,-3.415,0.185
3.969,-3.415,0.162
4.154,-3.415,0.113
4.338,-3.415,0.063
4.523,-3.415,0.048
4.707,-3.415,0.045
4.892,-3.415,0.049
5.077,-3.415,0.052
5.261,-3.415,0.017
5.446,-3.415,0.0
5.63,-3.415,0.0
5.815,-3.415,0.0
-5.815,-3.231,0.189
-5.63,-3.231,0.141
-5.446,-3.231,0.091
-5.261,-3.231,0.038
-5.077,-3.231,0.018
-4.892,-3.231,0.031
-4.707,-3.231,0.04
-4.523,-3.231,0.047
-4.338,-3.231,0.035
-4.154,-3.231,0.0
-3.969,-3.231,0.0
-3.784,-3.231,0.0
-3.6,-3.231,0.005
-3.415,-3.231,0.062
-3.231,-3.231,0.11
-3.046,-3.231,0.13
-2.861,-3.231,0.139
-2.677,-3.231,0.128
-2.492,-3.231,0.125
-2.308,-3.231,0.159
-2.123,-3.231,0.198
-1.938,-3.231,0.238
-1.754,-3.231,0.265
-1.569,-3.231,0.246
-1.385,-3.231,0.21
-1.2,-3.231,0.177
-1.015,-3.231,0.148
-0.831,-3.231,0.151
-0.646,-3.231,0.166
-0.462,-3.231,0.158
-0.277,-3.231,0.137
-0.092,-3.231,0.09
0.092,-3.231,0.027
0.277,-3.231,0.0
0.462,-3.231,0.0
0.646,-3.231,0.002
0.831,-3.231,0.034
1.015,-3.231,0.042
1.2,-3.231,0.027
1.385,-3.231,0.014
1.569,-3.231,0.0
1.754,-3.231,0.011
1.938,-3.231,0.063
2.123,-3.231,0.113
2.308,-3.231,0.16
2.492,-3.231,0.186
2.677,-3.231,0.174
2.861,-3.231,0.164
3.046,-3.231,0.168
3.231,-3.231,0.183
3.415,-3.231,0.224
3.6,-3.231,0.255
3.784,-3.231,0.251
3.969,-3.231,0.228
4.154,-3.231,0.179
4.338,-3.231,0.129
4.523,-3.231,0.114
4.707,-3.231,0.11
4.892,-3.231,0.115
5.077,-3.231,0.118
5.261,-3.231,0.083
5.446,-3.231,0.034
5.63,-3.231,0.0
5.815,-3.231,0.0
-5.815,-3.046,0.218
-5.63,-3.046,0.17
-5.446,-3.046,0.12
-5.261,-3.046,0.067
-5.077,-3.046,0.047
-4.892,-3.046,0.06
-4.707,-3.046,0.069
-4.523,-3.046,0.076
-4.338,-3.046,0.065
-4.154,-3.046,0.026
-3.969,-3.046,0.005
-3.784,-3.046,0.009
-3.6,-3.046,0.034
-3.415,-3.046,0.091
-3.231,-3.046,0.14
-3.046,-3.046,0.159
-2.861,-3.046,0.168
-2.677,-3.046,0.157
-2.492,-3.046,0.154
-2.308,-3.046,0.188
-2.123,-3.046,0.227
-1.938,-3.046,0.267
-1.754,-3.046,0.294
-1.569,-3.046,0.275
-1.385,-3.046,0.239
-1.2,-3.046,0.206
-1.015,-3.046,0.177
-0.831,-3.046,0.18
-0.646,-3.046,0.195
-0.462,-3.046,0.187
-0.277,-3.046,0.166
-0.092,-3.046,0.119
0.092,-3.046,0.056
0.277,-3.046,0.025
0.462,-3.046,0.018
0.646,-3.046,0.031
0.831,-3.046,0.063
1.015,-3.046,0.071
1.2,-3.046,0.056
1.385,-3.046,0.043
1.569,-3.046,0.026
1.754,-3.046,0.04
1.938,-3.046,0.092
2.123,-3.046,0.142
2.308,-3.046,0.189
2.492,-3.046,0.215
2.677,-3.046,0.203
2.861,-3.046,0.193
3.046,-3.046,0.197
3.231,-3.046,0.212
3.415,-3.046,0.253
3.6,-3.046,0.284
3.784,-3.046,0.28
3.969,-3.046,0.257
4.154,-3.046,0.208
4.338,-3.046,0.158
4.523,-3.046,0.143
4.707,-3.046,0.14
4.892,-3.046,0.144
5.077,-3.046,0.147
5.261,-3.046,0.112
5.446,-3.046,0.063
5.63,-3.046,0.023
5.815,-3.046,0.0
-5.815,-2.861,0.216
-5.63,-2.861,0.168
-5.446,-2.861,0.118
-5.261,-2.861,0.065
-5.077,-2.861,0.045
-4.892,-2.861,0.058
-4.707,-2.861,0.067
-4.523,-2.861,0.074
-4.338,-2.861,0.063
-4.154,-2.861,0.024
-3.969,-2.861,0.003
-3.784,-2.861,0.007
-3.6,-2.861,0.032
-3.415,-2.861,0.09
-3.231,-2.861,0.138
-3.046,-2.861,0.157
-2.861,-2.861,0.166
-2.677,-2.861,0.155
-2.492,-2.861,0.153
-2.308,-2.861,0.186
-2.123,-2.861,0.225
-1.938,-2.861,0.265
-1.754,-2.861,0.292
-1.569,-2.861,0.273
-1.385,-2.861,0.237
-1.2,-2.861,0.204
-1.015,-2.861,0.175
-0.831,-2.861,0.178
-0.646,-2.861,0.193
-0.462,-2.861,0.185
-0.277,-2.861,0.164
-0.092,-2.861,0.117
0.092,-2.861,0.054
0.277,-2.861,0.024
0.462,-2.861,0.016
0.646,-2.861,0.029
0.831,-2.861,0.061
1.015,-2.861,0.069
1.2,-2.861,0.054
1.385,-2.861,0.041
1.569,-2.861,0.024
1.754,-2.861,0.038
1.938,-2.861,0.09
2.123,-2.861,0.14
2.308,-2.861,0.187
2.492,-2.861,0.213
2.677,-2.861,0.201
2.861,-2.861,0.191
3.046,-2.861,0.195
3.231,-2.861,0.21
3.415,-2.861,0.251
3.6,-2.861,0.282
3.784,-2.861,0.278
3.969,-2.861,0.255
4.154,-2.861,0.206
4.338,-2.861,0.156
4.523,-2.861,0.141
4.707,-2.861,0.138
4.892,-2.861,0.142
5.077,-2.861,0.145
5.261,-2.861,0.11
5.446,-2.861,0.061
5.63,-2.861,0.021
5.815,-2.861,0.0
-5.815,-2.677,0.166
-5.63,-2.677,0.118
-5.446,-2.677,0.068
-5.261,-2.677,0.015
-5.077,-2.677,0.0
-4.892,-2.677,0.008
-4.707,-2.677,0.017
-4.523,-2.677,0.024
-4.338,-2.677,0.012
-4.154,-2.677,0.0
-3.969,-2.677,0.0
-3.784,-2.677,0.0
-3.6,-2.677,0.0
-3.415,-2.677,0.039
-3.231,-2.677,0.088
-3.046,-2.677,0.107
-2.861,-2.677,0.116
-2.677,-2.677,0.105
-2.492,-2.677,0.102
-2.308,-2.677,0.136
-2.123,-2.677,0.175
-1.938,-2.677,0.215
-1.754,-2.677,0.242
-1.569,-2.677,0.223
-1.385,-2.677,0.187
-1.2,-2.677,0.154
-1.015,-2.677,0.125
-0.831,-2.677,0.128
-0.646,-2.677,0.143
-0.462,-2.677,0.135
-0.277,-2.677,0.114
-0.092,-2.677,0.067
0.092,-2.677,0.004
0.277,-2.677,0.0
0.462,-2.677,0.0
0.646,-2.677,0.0
0.831,-2.677,0.011
1.015,-2.677,0.019
1.2,-2.677,0.004
1.385,-2.677,0.0
1.569,-2.677,0.0
1.754,-2.677,0.0
1.938,-2.677,0.04
2.123,-2.677,0.09
2.308,-2.677,0.137
2.492,-2.677,0.163
2.677,-2.677,0.151
2.861,-2.677,0.141
3.046,-2.677,0.145
3.231,-2.677,0.16
3.415,-2.677,0.201
3.6,-2.677,0.232
3.784,-2.677,0.228
3.969,-2.677,0.205
4.154,-2.677,0.156
4.338,-2.677,0.106
4.523,-2.677,0.091
4.707,-2.677,0.087
4.892,-2.677,0.092
5.077,-2.677,0.095
5.261,-2.677,0.06
5.446,-2.677,0.011
5.63,-2.677,0.0
5.815,-2.677,0.0
-5.815,-2.492,0.136
-5.63,-2.492,0.088
-5.446,-2.492,0.038
-5.261,-2.492,0.0
-5.077,-2.492,0.0
-4.892,-2.492,0.0
-4.707,-2.492,0.0
-4.523,-2.492,0.0
-4.338,-2.492,0.0
-4.154,-2.492,0.0
-3.969,-2.492,0.0
-3.784,-2.492,0.0
-3.6,-2.492,0.0
-3.415,-2.492,0.01
-3.231,-2.492,0.058
-3.046,-2.492,0.077
-2.861,-2.492,0.086
-2.677,-2.492,0.075
-2.492,-2.492,0.073
-2.308,-2.492,0.106
-2.123,-2.492,0.145
-1.938,-2.492,0.185
-1.754,-2.492,0.213
-1.569,-2.492,0.193
-1.385,-2.492,0.157
-1.2,-2.492,0.125
-1.015,-2.492,0.095
-0.831,-2.492,0.099
-0.646,-2.492,0.114
-0.462,-2.492,0.106
-0.277,-2.492,0.084
-0.092,-2.492,0.037
0.092,-2.492,0.0
0.277,-2.492,0.0
0.462,-2.492,0.0
0.646,-2.492,0.0
0.831,-2.492,0.0
1.015,-2.492,0.0
1.2,-2.492,0.0
1.385,-2.492,0.0
1.569,-2.492,0.0
1.754,-2.492,0.0
1.938,-2.492,0.01
2.123,-2.492,0.06
2.308,-2.492,0.107
2.492,-2.492,0.133
2.677,-2.492,0.121
2.861,-2.492,0.112
3.046,-2.492,0.116
3.231,-2.492,0.13
3.415,-2.492,0.172
3.6,-2.492,0.202
3.784,-2.492,0.198
3.969,-2.492,0.176
4.154,-2.492,0.127
4.338,-2.492,0.076
4.523,-2.492,0.061
4.707,-2.492,0.058
4.892,-2.492,0.062
5.077,-2.492,0.065
5.261,-2.492,0.03
5.446,-2.492,0.0
5.63,-2.492,0.0
5.815,-2.492,0.0
-5.815,-2.308,0.131
-5.63,-2.308,0.082
-5.446,-2.308,0.032
-5.261,-2.308,0.0
-5.077,-2.308,0.0
-4.892,-2.308,0.0
-4.707,-2.308,0.0
-4.523,-2.308,0.0
-4.338,-2.308,0.0
-4.154,-2.308,0.0
-3.969,-2.308,0.0
-3.784,-2.308,0.0
-3.6,-2.308,0.0
-3.415,-2.308,0.004
-3.231,-2.308,0.052
-3.046,-2.308,0.071
-2.861,-2.308,0.08
-2.677,-2.308,0.07
-2.492,-2.308,0.067
-2.308,-2.308,0.1
-2.123,-2.308,0.14
-1.938,-2.308,0.18
-1.754,-2.308,0.207
-1.569,-2.308,0.188
-1.385,-2.308,0.151
-1.2,-2.308,0.119
-1.015,-2.308,0.09
-0.831,-2.308,0.093
-0.646,-2.308,0.108
-0.462,-2.308,0.1
-0.277,-2.308,0.079
-0.092,-2.308,0.031
0.092,-2.308,0.0
0.277,-2.308,0.0
0.462,-2.308,0.0
0.646,-2.308,0.0
0.831,-2.308,0.0
1.015,-2.308,0.0
1.2,-2.308,0.0
1.385,-2.308,0.0
1.569,-2.308,0.0
1.754,-2.308,0.0
1.938,-2.308,0.004
2.123,-2.308,0.055
2.308,-2.308,0.102
2.492,-2.308,0.128
2.677,-2.308,0.115
2.861,-2.308,0.106
3.046,-2.308,0.11
3.231,-2.308,0.125
3.415,-2.308,0.166
3.6,-2.308,0.197
3.784,-2.308,0.192
3.969,-2.308,0.17
4.154,-2.308,0.121
4.338,-2.308,0.071
4.523,-2.308,0.055
4.707,-2.308,0.052
4.892,-2.308,0.056
5.077,-2.308,0.059
5.261,-2.308,0.025
5.446,-2.308,0.0
5.63,-2.308,0.0
5.815,-2.308,0.0
-5.815,-2.123,0.145
-5.63,-2.123,0.096
-5.446,-2.123,0.046
-5.261,-2.123,0.0
-5.077,-2.123,0.0
-4.892,-2.123,0.0
-4.707,-2.123,0.0
-4.523,-2.123,0.002
-4.338,-2.123,0.0
-4.154,-2.123,0.0
-3.969,-2.123,0.0
-3.784,-2.123,0.0
-3.6,-2.123,0.0
-3.415,-2.123,0.018
-3.231,-2.123,0.066
-3.046,-2.123,0.085
-2.861,-2.123,0.094
-2.677,-2.123,0.083
-2.492,-2.123,0.081
-2.308,-2.123,0.114
-2.123,-2.123,0.154
-1.938,-2.123,0.194
-1.754,-2.123,0.221
-1.569,-2.123,0.202
-1.385,-2.123,0.165
-1.2,-2.123,0.133
-1.015,-2.123,0.104
-0.831,-2.123,0.107
-0.646,-2.123,0.122
-0.462,-2.123,0.114
-0.277,-2.123,0.092
-0.092,-2.123,0.045
0.092,-2.123,0.0
0.277,-2.123,0.0
0.462,-2.123,0.0
0.646,-2.123,0.0
0.831,-2.123,0.0
1.015,-2.123,0.0
1.2,-2.123,0.0
1.385,-2.123,0.0
1.569,-2.123,0.0
1.754,-2.123,0.0
1.938,-2.123,0.018
2.123,-2.123,0.069
2.308,-2.123,0.116
2.492,-2.123,0.141
2.677,-2.123,0.129
2.861,-2.123,0.12
3.046,-2.123,0.124
3.231,-2.123,0.138
3.415,-2.123,0.18
3.6,-2.123,0.211
3.784,-2.123,0.206
3.969,-2.123,0.184
4.154,-2.123,0.135
4.338,-2.123,0.085
4.523,-2.123,0.069
4.707,-2.123,0.066
4.892,-2.123,0.07
5.077,-2.123,0.073
5.261,-2.123,0.038
5.446,-2.123,0.0
5.63,-2.123,0.0
5.815,-2.123,0.0
-5.815,-1.938,0.146
-5.63,-1.938,0.098
-5.446,-1.938,0.047
-5.261,-1.938,0.0
-5.077,-1.938,0.0
-4.892,-1.938,0.0
-4.707,-1.938,0.0
-4.523,-1.938,0.004
-4.338,-1.938,0.0
-4.154,-1.938,0.0
-3.969,-1.938,0.0
-3.784,-1.938,0.0
-3.6,-1.938,0.0
-3.415,-1.938,0.019
-3.231,-1.938,0.067
-3.046,-1.938,0.087
-2.861,-1.938,0.095
-2.677,-1.938,0.085
-2.492,-1.938,0.082
-2.308,-1.938,0.115
-2.123,-1.938,0.155
-1.938,-1.938,0.195
-1.754,-1.938,0.222
-1.569,-1.938,0.203
-1.385,-1.938,0.166
-1.2,-1.938,0.134
-1.015,-1.938,0.105
-0.831,-1.938,0.108
-0.646,-1.938,0.123
-0.462,-1.938,0.115
-0.277,-1.938,0.094
-0.092,-1.938,0.046
0.092,-1.938,0.0
0.277,-1.938,0.0
0.462,-1.938,0.0
0.646,-1.938,0.0
0.831,-1.938,0.0
1.015,-1.938,0.0
1.2,-1.938,0.0
1.385,-1.938,0.0
1.569,-1.938,0.0
1.754,-1.938,0.0
1.938,-1.938,0.019
2.123,-1.938,0.07
2.308,-1.938,0.117
2.492,-1.938,0.143
2.677,-1.938,0.13
2.861,-1.938,0.121
3.046,-1.938,0.125
3.231,-1.938,0.14
3.415,-1.938,0.181
3.6,-1.938,0.212
3.784,-1.938,0.207
3.969,-1.938,0.185
4.154,-1.938,0.136
4.338,-1.938,0.086
4.523,-1.938,0.071
4.707,-1.938,0.067
4.892,-1.938,0.071
5.077,-1.938,0.074
5.261,-1.938,0.04
5.446,-1.938,0.0
5.63,-1.938,0.0
5.815,-1.938,0.0
-5.815,-1.754,0.094
-5.63,-1.754,0.046
-5.446,-1.754,0.0
-5.261,-1.754,0.0
-5.077,-1.754,0.0
-4.892,-1.754,0.0
-4.707,-1.754,0.0
-4.523,-1.754,0.0
-4.338,-1.754,0.0
-4.154,-1.754,0.0
-3.969,-1.754,0.0
-3.784,-1.754,0.0
